,id,year,week,inventory_doc,material,designation,type,unit,division,store,supplier,theoritical_quantity,entred_quantity,deviation,deviation_cost,dev,date_catchment,corrected_by,catchment,delete,refecrence_inventory,inventory_number,Tys,company,currency,rate,deviation_cost_euro,week_date_cpt,year_date_cpt
796,2775543,2022,39,100790374,IS0012323S,M3902957354,CA,U,2010,2001,,167.00,168.00,1.00,0.31,EUR,2022-06-30,L0025830,X,,,,1,LFR1,EUR,1.0,0.31,26,2022
797,2775605,2022,39,100788367,IS0012325S,M3902957358,CA,U,2010,2001,,3.00,3.00,0.00,0.00,EUR,2022-06-28,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
798,2775756,2022,39,100766029,IS0012329S,M3902958365,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
799,2775800,2022,39,100775902,IS0012330S,M3902963368,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-22,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
800,2775849,2022,39,100775921,IS0012331S,M3902964369,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-22,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
801,2776462,2022,39,100788368,IS0012374S,M850494823F,CA,U,2010,2001,,3.00,3.00,0.00,0.00,EUR,2022-06-28,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
802,2776916,2022,39,100766029,IS0012441S,MB4A,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
803,2776999,2022,39,100788917,IS0012454S,MEGA5040,CA,M,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
804,2777139,2022,39,100790348,IS0012490S,MS2104204,CA,U,2010,2001,,658.00,658.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
805,2777223,2022,39,100790375,IS0012491S,MS2104206,CA,U,2010,2001,,121.00,122.00,1.00,0.15,EUR,2022-06-30,L0025830,X,,,,1,LFR1,EUR,1.0,0.15,26,2022
806,2779830,2022,39,100790935,IS0012600S,NAS1101066,CA,U,2010,2001,,143.00,143.00,0.00,0.00,EUR,2022-07-01,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
807,2779915,2022,39,100790365,IS0012603S,NAS1101087,CA,U,2010,2001,,206.00,206.00,0.00,0.00,EUR,2022-06-30,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
808,2780291,2022,39,100790366,IS0012622S,NAS1102068,CA,U,2010,2001,,50.00,50.00,0.00,0.00,EUR,2022-06-30,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
809,2780541,2022,39,100788353,IS0012639S,NAS1102E047,CA,U,2010,2001,,26.00,26.00,0.00,0.00,EUR,2022-06-28,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
810,2780773,2022,39,100790367,IS0012655S,NAS1131E1,CA,U,2010,2001,,129.00,130.00,1.00,0.16,EUR,2022-06-30,L0025830,X,,,,1,LFR1,EUR,1.0,0.16,26,2022
811,2781098,2022,39,100775922,IS0012674S,NAS1149D0332J,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-22,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
812,2781155,2022,39,100775923,IS0012675S,NAS1149D0332K,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-22,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
813,2781190,2022,39,100790368,IS0012678S,NAS1149DN232K,CA,U,2010,2001,,32.00,32.00,0.00,0.00,EUR,2022-06-30,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
814,2781312,2022,39,100790369,IS0012685S,NAS1149DN616K,CA,U,2010,2001,,44.00,42.00,-2.00,0.08,EUR,2022-06-30,L0025830,X,,QTY_GAP,,1,LFR1,EUR,1.0,0.08,26,2022
815,2787795,2022,39,100775914,IS0013027S,NSA93490119,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-22,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
816,2788062,2022,39,100790348,IS0013037S,NSA93540103,CA,U,2010,2001,,37987.00,37987.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
817,2788063,2022,39,100790348,IS0013037S,NSA93540103,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
818,2788064,2022,39,100790348,IS0013037S,NSA93540103,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
819,2788065,2022,39,100790348,IS0013037S,NSA93540103,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
820,2788066,2022,39,100790348,IS0013037S,NSA93540103,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
821,2788067,2022,39,100790348,IS0013037S,NSA93540103,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
822,2788243,2022,39,100790348,IS0013038S,NSA93540104,CA,U,2010,2001,,24607.00,24607.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
823,2789633,2022,39,100790348,IS0013093S,NSA936501TA1604,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
824,2789746,2022,39,100768510,IS0013098S,NSA936501TA2003,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-15,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
825,2789823,2022,39,100790348,IS0013099S,NSA936501TA2004,CA,U,2010,2001,,521.00,521.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
826,2790238,2022,39,100790348,IS0013108S,NSA936501TA2206,CA,U,2010,2001,,180.00,180.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
827,2790573,2022,39,100775903,IS0013127S,NSA936507TG1009,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-22,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
828,2792503,2022,39,100790348,IS0013192S,NSA937201MT0500,CA,U,2010,2001,,5000.00,5000.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
829,2793351,2022,39,100790348,IS0013228S,NSA937901E1,CA,U,2010,2001,,308.00,308.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
830,2793444,2022,39,100790348,IS0013229S,NSA937901E2,CA,U,2010,2001,,128.00,128.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
831,2793529,2022,39,100790348,IS0013231S,NSA937901E3,CA,U,2010,2001,,153.00,153.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
832,2794262,2022,39,100790348,IS0013251S,NSA937901M2002,CA,U,2010,2001,,178.00,178.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
833,2794521,2022,39,100768504,IS0013256S,NSA937901M2011,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-15,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
834,2794524,2022,39,100790348,IS0013256S,NSA937901M2011,CA,U,2010,2001,,93.00,93.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
835,2795393,2022,39,100788916,IS0013277S,NSA937901MB2202,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
836,2795504,2022,39,100775924,IS0013281S,NSA937901MB2206,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-22,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
837,2796310,2022,39,100766029,IS0013326S,NSA93800322,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
838,2799711,2022,39,100766029,IS0013717S,RNF1003160SP,CA,M,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
839,2808804,2022,39,100775925,IS0015992S,MS35650302,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-22,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
840,2814944,2022,39,100790376,IS0018795S,NSA93842107,CA,U,2010,2001,,954.00,952.00,-2.00,10.00,EUR,2022-06-30,L0025830,X,,,,1,LFR1,EUR,1.0,10.0,26,2022
841,2818213,2022,39,100766029,IS0019504S,M850494822F,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
842,2820983,2022,39,100766029,IS0020796S,A92511334000,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
843,2821564,2022,39,100766029,IS0021093S,LW092CSC,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
844,2821773,2022,39,100766029,IS0021202S,MX100Q24,CA,M,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
845,2823948,2022,39,100766029,IS0021623S,BACC47GM1,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
846,2826103,2022,39,100775819,IS0023100M,98AA-LOT-BFDEB-10-G18LG030,AF,U,2010,2001,,101.00,101.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
847,2826132,2022,39,100775819,IS0023104M,98AA-LOT-BFDEB-10-G20LG030,AF,U,2010,2001,,62.00,62.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
848,2826151,2022,39,100775819,IS0023106M,98AA-LOT-BFDEB-10-G20LG070,AF,U,2010,2001,,72.00,72.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
849,2826243,2022,39,100775819,IS0023116M,98AA-LOT-BFSERT-40-G18LG030,AF,U,2010,2001,,41.00,41.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
850,2826279,2022,39,100775819,IS0023120M,98AA-LOT-BFSERT-40-G20LG030,AF,U,2010,2001,,10.00,10.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
851,2826303,2022,39,100775819,IS0023122M,98AA-LOT-BFSERT-40-G20LG070,AF,U,2010,2001,,67.00,67.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
852,2826457,2022,39,100775819,IS0023141M,98MA-LOT-RAILRB-10-0060,AF,U,2010,2001,,23.00,23.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
853,2826502,2022,39,100775819,IS0023144M,98MA-LOT-RAILRB-10-0140,AF,U,2010,2001,,44.00,44.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
854,2828537,2022,39,100766110,IS0025198S,NSA936507TG1010,CA,U,2010,2001,,1.00,1.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
855,2829354,2022,39,100766111,IS0025601S,01PR0PM01K107001,CA,U,2010,2001,,4.00,4.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
856,2830727,2022,39,100766112,IS0026237S,M8504939S13N,CA,U,2010,2001,,1.00,1.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
857,2830758,2022,39,100766029,IS0026239S,M8504939S21N,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
858,2830862,2022,39,100766113,IS0026248S,M850499013N02,CA,U,2010,2001,,2.00,2.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
859,2831152,2022,39,100766114,IS0026283S,RNF1001140,CA,M,2010,2001,,4.80,4.80,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
860,2831839,2022,39,100766115,IS0027087S,01C0K308B08P638,CA,U,2010,2001,,30.00,30.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
861,2831859,2022,39,100766116,IS0027116S,1703251,CA,U,2010,2001,,88.00,88.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
862,2832505,2022,39,100766117,IS0027418S,EN604900838P5,CA,M,2010,2001,,21.00,21.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
863,2832599,2022,39,100766118,IS0027462S,NSA931320030,CA,U,2010,2001,,77.00,77.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
864,2839783,2022,39,100766029,IS0030045H,MIS_60110221,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
865,2840245,2022,39,100766029,IS0030194H,MIS_NFE27411HU030Z2,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
866,2840943,2022,39,100768514,IS0030397S,ASNE0237E37P03A,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-15,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
867,2841060,2022,39,100775926,IS0030435S,ASNE0218UUW030A,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-22,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
868,2841068,2022,39,100775819,IS0030436S,ASNE0360RK2424,CA,U,2010,2001,,330.00,330.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
869,2841122,2022,39,100775927,IS0030448S,BMS1348T10C01G020,CA,M,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-22,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
870,2841134,2022,39,100790348,IS0030451S,BMS1348T10C03G022,CA,M,2010,2001,,525.00,525.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
871,2841305,2022,39,100790348,IS0030535S,10539,CA,U,2010,2001,,30.00,30.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
872,2841350,2022,39,100788346,IS0030542S,36401,CA,U,2010,2001,,20.00,20.00,0.00,0.00,EUR,2022-06-28,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
873,2841369,2022,39,100788347,IS0030548S,92002,CA,U,2010,2001,,10.00,10.00,0.00,0.00,EUR,2022-06-28,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
874,2841382,2022,39,100790348,IS0030553S,125064,CA,U,2010,2001,,968.00,968.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
875,2841392,2022,39,100766119,IS0030555H,130005,CA,U,2010,2001,,84.00,84.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
876,2841393,2022,39,100766120,IS0030555S,130005,CA,U,2010,2001,,91.00,91.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
877,2841429,2022,39,100766121,IS0030563S,220116,CA,U,2010,2001,,445.00,445.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
878,2841495,2022,39,100766029,IS0030578S,534345,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
879,2841600,2022,39,100790348,IS0030593S,618915,CA,U,2010,2001,,70.00,70.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
880,2841637,2022,39,100766122,IS0030604S,702016,CA,U,2010,2001,,925.00,913.00,-12.00,0.12,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.12,24,2022
881,2841665,2022,39,100766123,IS0030613S,900021,CA,U,2010,2001,,310.00,307.00,-3.00,0.42,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.42,24,2022
882,2841725,2022,39,100766124,IS0030625S,1421659,CA,U,2010,2001,,36.00,36.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
883,2841773,2022,39,100766029,IS0030635S,1721691,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
884,2841793,2022,39,100766125,IS0030636S,1865044,CA,M,2010,2001,,50.00,50.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
885,2841852,2022,39,100766126,IS0030652S,3001679,CA,U,2010,2001,,8.00,8.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,QTY_GAP,,1,LFR1,EUR,1.0,0.0,24,2022
886,2841896,2022,39,100790354,IS0030659H,3044571,CA,U,2010,2001,,70.00,70.00,0.00,0.00,EUR,2022-06-30,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
887,2841927,2022,39,100766127,IS0030664S,3203870,CA,U,2010,2001,,14.00,14.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
888,2841937,2022,39,100766128,IS0030667S,3282328,CA,U,2010,2001,,3.00,3.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
889,2841953,2022,39,100766129,IS0030673S,4156015,CA,U,2010,2001,,177.00,177.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
890,2841957,2022,39,100766130,IS0030674S,4165035,CA,U,2010,2001,,150.00,150.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
891,2842117,2022,39,100766131,IS0030712S,18119021,CA,U,2010,2001,,68.00,68.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
892,2842133,2022,39,100766132,IS0030714S,21100001,CA,U,2010,2001,,3.00,3.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,QTY_GAP,,1,LFR1,EUR,1.0,0.0,24,2022
893,2842135,2022,39,100766133,IS0030715S,21100003,CA,U,2010,2001,,76.00,76.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
894,2842140,2022,39,100766134,IS0030716S,21100021,CA,U,2010,2001,,9.00,9.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
895,2842142,2022,39,100766135,IS0030717S,21100215,CA,U,2010,2001,,48.00,48.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
896,2842266,2022,39,100766029,IS0030754S,D3899926FC98SN,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
897,2842463,2022,39,100790348,IS0030794S,617075053,CA,U,2010,2001,,48.00,48.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
898,2842478,2022,39,100788369,IS0030796S,617175053,CA,U,2010,2001,,20.00,20.00,0.00,0.00,EUR,2022-06-28,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
899,2842522,2022,39,100788370,IS0030802S,617610379,CA,U,2010,2001,,21.00,21.00,0.00,0.00,EUR,2022-06-28,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
900,2842525,2022,39,100766136,IS0030803S,617610381,CA,U,2010,2001,,25.00,25.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
901,2842532,2022,39,100766029,IS0030805S,617610443,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
902,2842584,2022,39,100766029,IS0030813S,787001100,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
903,2842755,2022,39,100766029,IS0030854S,514080000800,CA,M,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
904,2842820,2022,39,100766137,IS0030869S,180571000307000,CA,U,2010,2001,,74.00,74.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
905,2842826,2022,39,100766138,IS0030870S,180573000307000,CA,U,2010,2001,,100.00,100.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
906,2842830,2022,39,100766139,IS0030871S,180575000307000,CA,U,2010,2001,,66.00,66.00,0.00,0.00,EUR,2022-06-14,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
907,2842838,2022,39,100768584,IS0030873S,491097900924000,CA,U,2010,2001,,2.00,2.00,0.00,0.00,EUR,2022-06-16,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
908,2842850,2022,39,100768585,IS0030876S,613091574644008,CA,U,2010,2001,,2.00,2.00,0.00,0.00,EUR,2022-06-16,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
909,2842858,2022,39,100768586,IS0030878S,656611591016023,CA,U,2010,2001,,1.00,1.00,0.00,0.00,EUR,2022-06-16,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
910,2842896,2022,39,100768587,IS0030887S,015068220G1,CA,U,2010,2001,,32.00,32.00,0.00,0.00,EUR,2022-06-16,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
911,2842939,2022,39,100768588,IS0030905S,01C0A176008RE638,CA,U,2010,2001,,27.00,27.00,0.00,0.00,EUR,2022-06-16,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
912,2842982,2022,39,100766029,IS0030927S,01C0A364514W19RJ0905PN01,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
913,2842988,2022,39,100768589,IS0030928S,01C0A4165A02L,CA,U,2010,2001,,16.00,16.00,0.00,0.00,EUR,2022-06-16,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
914,2843011,2022,39,100766029,IS0030941S,01C0A513CAP402,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
915,2843023,2022,39,100766029,IS0030944S,01C0A513CAP4317L,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
916,2843042,2022,39,100766029,IS0030950S,01C0A541435916J6F,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
917,2843059,2022,39,100768590,IS0030959S,01C0A5414804257,CA,U,2010,2001,,1.00,1.00,0.00,0.00,EUR,2022-06-16,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
918,2843088,2022,39,100766029,IS0030970S,01C0A5414813117,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
919,2843105,2022,39,100766029,IS0030977S,01C0A5414823117,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
920,2843110,2022,39,100768591,IS0030978S,01C0A5414823137,CA,U,2010,2001,,2.00,2.00,0.00,0.00,EUR,2022-06-16,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
921,2843115,2022,39,100766029,IS0030979S,01C0A5414823157,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
922,2843122,2022,39,100766029,IS0030980S,01C0A5414823177,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
923,2843128,2022,39,100766029,IS0030981S,01C0A5414823217,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
924,2843135,2022,39,100766029,IS0030982S,01C0A5414823257,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
925,2843141,2022,39,100766029,IS0030986S,01C0A541485223A7L,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
926,2843146,2022,39,100766029,IS0030987S,01C0A541485713A7F,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
927,2843173,2022,39,100768592,IS0030990S,01C0A541485723A7P,CA,U,2010,2001,,1.00,1.00,0.00,0.00,EUR,2022-06-16,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
928,2843195,2022,39,100766029,IS0030999S,01C0A541488313A7B,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
929,2843201,2022,39,100768593,IS0031000S,01C0A541488317A7L,CA,U,2010,2001,,15.00,15.00,0.00,0.00,EUR,2022-06-16,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
